Unnamed: 0,Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,ppi,CPU_BRAND,HDD,SSD,GPU_BRAND,OS
147,Asus,Notebook,4,2.0,18324.88,0,0,174.05705383053478,Other Intel Processor,1000,0,Intel,Windows
342,HP,Notebook,8,2.1,38141.32,0,1,174.05705383053478,Intel Core i3,1000,0,Nvidia,Windows
1003,HP,Notebook,4,1.64,41497.33,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
814,Dell,Notebook,8,2.18,42073.1787,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
344,Dell,Ultrabook,8,1.2,84113.33,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
811,MSI,Gaming,16,2.9,128647.05,0,0,156.9531814888059,Intel Core i7,1000,512,Nvidia,Windows
486,Dell,Workstation,16,2.17,124545.26,0,1,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
536,Dell,Notebook,8,2.2,42478.0307,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
348,Asus,2 in 1 Convertible,4,1.5,19976.25,1,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
534,Asus,Gaming,8,2.3,87842.23000000001,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
135,HP,Notebook,8,1.63,52630.76,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
309,HP,Notebook,4,1.86,24983.63,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
367,Lenovo,Gaming,8,2.4,43095.43,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Other
583,Dell,Notebook,16,1.93,81896.76530000001,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
588,Lenovo,Notebook,12,2.2,32441.43,1,0,123.83434142318256,Intel Core i7,1000,0,Intel,Windows
701,Lenovo,Notebook,4,2.2,21254.73,0,0,174.05705383053478,AMD Processor,0,256,AMD,Windows
158,Dell,2 in 1 Convertible,8,1.56,55880.23,1,0,174.05705383053478,Intel Core i7,0,256,Intel,Windows
381,Lenovo,Notebook,4,1.85,21494.445,0,0,174.05705383053478,Intel Core i3,0,128,Intel,Other
1240,Asus,Ultrabook,8,1.45,68185.6,0,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
984,Toshiba,Notebook,4,1.75,48742.05,0,0,137.98683758583198,Intel Core i5,500,0,Intel,Windows
1024,Dell,Notebook,8,2.09,55743.85880000001,0,0,174.05705383053478,Intel Core i5,500,0,Intel,Windows
1218,Acer,2 in 1 Convertible,8,1.2,61207.23,1,1,193.9492885540245,Intel Core i7,0,256,Intel,Windows
812,Samsung,Ultrabook,8,0.81,79851.73000000001,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,2.9,80501.09130000001,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
96,Dell,Notebook,8,2.2,31956.673,0,0,174.05705383053478,Intel Core i7,1000,0,AMD,Other
346,HP,Notebook,2,1.44,14862.330000000002,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
1144,HP,2 in 1 Convertible,8,1.48,95832.73,1,0,272.209527795122,Intel Core i7,0,256,Intel,Windows
610,Lenovo,Notebook,32,2.5,260969.73,0,1,348.1141076610696,Other Intel Processor,0,1000,Nvidia,Windows
439,Asus,Notebook,4,2.0,29777.93,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Other
156,Lenovo,2 in 1 Convertible,4,1.74,33506.83,1,1,193.9492885540245,Intel Core i3,0,256,Intel,Windows
857,HP,2 in 1 Convertible,8,1.28,136317.93000000002,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
754,Asus,Notebook,4,2.37,45274.173,0,0,123.83434142318256,Intel Core i7,0,256,Intel,Windows
708,Lenovo,Notebook,8,1.8,63444.57000000001,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
308,Lenovo,Notebook,8,2.3,43628.130000000005,0,0,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
543,Acer,Gaming,8,2.4,42509.46,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Other
394,Dell,Notebook,8,2.33,41490.4049,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Other
420,Lenovo,2 in 1 Convertible,16,2.0,101159.73,1,1,348.1141076610696,Intel Core i7,0,512,Nvidia,Windows
1117,Razer,Ultrabook,8,1.25,54814.83,1,0,434.4464063610148,Intel Core i7,0,256,Intel,Windows
706,Acer,2 in 1 Convertible,8,1.6,53216.73,1,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
481,Dell,Notebook,4,2.18,31248.182000000004,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Windows
377,Dell,Notebook,4,1.8,16460.43,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
1267,HP,Netbook,2,1.17,11133.43,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
1078,Lenovo,Notebook,4,2.1,28765.800000000003,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
890,HP,Notebook,4,1.95,67386.55,0,0,193.9492885540245,Intel Core i5,0,128,Intel,Windows
973,Toshiba,Notebook,8,1.95,62858.600000000006,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
905,LG,Ultrabook,16,1.08,111813.73,1,1,174.05705383053478,Intel Core i7,0,512,Intel,Windows
966,Dell,Notebook,4,1.9,43947.75,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
178,Lenovo,Notebook,8,1.9,43308.51,0,0,174.05705383053478,Intel Core i5,1000,128,AMD,Windows
1242,Dell,2 in 1 Convertible,16,2.77,95832.73,1,0,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
940,HP,Gaming,8,2.75,74524.73000000001,0,1,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
1010,Dell,Gaming,8,2.65,50553.23,0,0,174.05705383053478,Intel Core i5,0,0,Nvidia,Windows
294,Lenovo,Notebook,8,2.05,39366.53,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
968,Dell,Gaming,32,4.42,167747.23,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
712,Dell,Notebook,8,1.98,38674.02,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Other
435,Asus,Gaming,8,3.2,90292.65,0,0,156.9531814888059,AMD Processor,1000,256,AMD,Windows
903,Lenovo,Ultrabook,8,1.13,109150.23,0,1,193.9492885540245,Intel Core i7,0,0,Intel,Windows
88,Asus,Gaming,16,2.2,77188.23000000001,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
705,Dell,Notebook,8,2.18,42349.65,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
390,Asus,Gaming,8,3.0,55347.530000000006,0,0,156.9531814888059,Intel Core i7,1000,0,Nvidia,Windows
1110,HP,Notebook,8,1.16,90505.73,1,0,340.2619097439025,Other Intel Processor,0,256,Intel,Windows
526,Lenovo,Notebook,4,2.2,42562.73,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
718,Mediacom,Notebook,4,1.4,14116.55,0,1,193.9492885540245,Other Intel Processor,32,0,Intel,Windows
667,HP,Notebook,8,2.1,39686.15,0,0,174.05705383053478,Intel Core i7,1000,0,AMD,Windows
290,Acer,Notebook,2,2.19,10600.73,0,0,123.83434142318256,Other Intel Processor,0,16,Intel,Other
285,Acer,Notebook,12,2.15,35104.93,1,1,174.05705383053478,Intel Core i7,1000,0,Intel,Windows
1067,Dell,2 in 1 Convertible,8,1.62,42509.9927,1,0,204.15714584634156,Intel Core i7,0,256,Intel,Windows
1233,Apple,Ultrabook,4,1.08,51085.93,0,0,166.53583846565928,Intel Core i5,0,0,Intel,Mac
1087,Lenovo,Notebook,8,1.7,63870.73,0,0,193.9492885540245,Intel Core i5,0,180,Intel,Windows
266,Asus,2 in 1 Convertible,8,1.1,79851.73000000001,1,0,204.15714584634156,Intel Core i7,0,1024,Intel,Windows
327,Asus,Ultrabook,8,1.7,55928.17300000001,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
339,Dell,Notebook,8,2.0,60874.2925,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
59,Asus,Notebook,4,2.0,22107.050000000003,0,0,174.05705383053478,Intel Core i3,0,256,Intel,Other
939,Dell,Gaming,16,4.36,146918.66,0,0,209.2709086517412,Intel Core i7,1000,512,Nvidia,Windows
1229,Lenovo,Netbook,16,1.3,87895.5,1,1,217.2232031805074,Intel Core i7,0,512,Intel,Windows
644,Acer,Notebook,4,2.4,23971.5,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Windows
1074,Lenovo,Ultrabook,8,1.3,91277.6123,1,1,217.2232031805074,Intel Core i7,0,256,Intel,Windows
855,Dell,Notebook,8,1.9,50340.15,0,0,174.05705383053478,Intel Core i5,0,128,Intel,Windows
409,Lenovo,Notebook,2,1.15,16218.0515,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
333,Lenovo,Notebook,4,1.85,23918.230000000003,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Windows
901,Asus,Gaming,32,3.58,68132.33,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
654,HP,Notebook,4,1.86,19438.223,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Other
630,Asus,Ultrabook,16,1.1,101213.0,0,0,193.9492885540245,Intel Core i7,0,512,Intel,Windows
895,Toshiba,Notebook,8,1.05,78573.25,0,0,204.15714584634156,Intel Core i5,0,256,Intel,Windows
807,HP,Notebook,8,2.04,33506.83,0,0,123.83434142318256,AMD Processor,2000,0,AMD,Windows
1208,Asus,Gaming,16,2.2,130458.23,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
723,Dell,Gaming,32,4.36,194936.238,0,0,313.9063629776118,Intel Core i7,1000,1000,Nvidia,Windows
767,Dell,Gaming,16,2.72,58543.73,1,1,348.1141076610696,Intel Core i7,1000,128,Nvidia,Windows
461,Acer,Netbook,4,1.4,23172.45,0,0,166.53583846565928,Other Intel Processor,0,128,Intel,Windows
328,HP,Ultrabook,8,1.26,71115.45,0,0,217.2232031805074,Intel Core i7,0,256,Intel,Windows
433,Lenovo,Workstation,16,2.3,130245.15,0,1,348.1141076610696,Intel Core i7,0,512,Nvidia,Windows
1080,Lenovo,Ultrabook,8,0.99,74524.73000000001,1,1,289.63093757400986,Other Intel Processor,0,512,Intel,Windows
987,Lenovo,Gaming,8,2.5,63338.030000000006,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
83,Lenovo,Notebook,4,2.2,21254.73,0,0,174.05705383053478,AMD Processor,0,128,AMD,Windows
129,HP,Notebook,8,2.5,49434.560000000005,0,0,156.9531814888059,Intel Core i5,0,256,Intel,Windows
1189,Acer,Gaming,16,4.2,138448.73,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1127,HP,Ultrabook,8,1.26,100946.65,0,0,154.54525809613182,Intel Core i5,0,256,Intel,Windows
171,HP,Notebook,6,2.71,37235.73,0,1,156.9531814888059,Intel Core i5,2000,0,AMD,Windows
551,Dell,Notebook,8,1.9,59502.0573,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
260,Dell,Notebook,8,2.8,60834.34,0,0,156.9531814888059,Intel Core i7,1000,128,AMD,Windows
624,HP,Notebook,4,1.88,49647.64,0,0,123.83434142318256,Intel Core i5,500,0,Intel,Windows
1098,HP,Notebook,4,1.96,26635.0,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Windows
1072,HP,Ultrabook,8,1.26,63870.73,0,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
650,Asus,Gaming,32,3.8,149102.73,0,1,156.9531814888059,Intel Core i7,0,512,Nvidia,Windows
332,Asus,Notebook,8,2.0,71062.18000000001,0,0,193.9492885540245,Intel Core i7,1000,256,Intel,Windows
355,Dell,Notebook,8,2.02,51719.843,0,0,174.05705383053478,Intel Core i7,2000,128,AMD,Windows
138,Lenovo,Notebook,4,2.2,26581.730000000003,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Other
292,HP,Notebook,8,2.54,26049.03,0,0,130.79431790733827,Intel Core i3,1000,0,Intel,Windows
1166,Lenovo,Notebook,8,1.95,74045.3,0,1,174.05705383053478,Intel Core i5,0,256,Intel,Windows
429,Mediacom,2 in 1 Convertible,4,1.16,15927.73,1,1,234.076727565202,Other Intel Processor,0,32,Intel,Windows
141,Lenovo,Notebook,8,1.75,59450.3854,0,1,193.9492885540245,Intel Core i5,0,256,AMD,Windows
915,Lenovo,Notebook,4,1.44,46930.87,0,0,204.15714584634156,Intel Core i5,0,128,Intel,Windows
1209,Apple,Ultrabook,8,0.92,68132.33,0,1,271.5290039756342,Other Intel Processor,0,0,Intel,Mac
720,Lenovo,Ultrabook,8,1.17,89847.31280000001,0,1,258.599051405366,Intel Core i7,0,512,Intel,Windows
139,HP,Notebook,4,1.32,37235.73,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
934,Toshiba,Notebook,4,1.47,58863.350000000006,0,1,193.9492885540245,Intel Core i5,0,128,Intel,Windows
988,Dell,Notebook,8,2.36,39899.23,0,0,123.83434142318256,Intel Core i7,1000,0,AMD,Windows
224,Dell,Gaming,16,4.42,130849.2318,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
453,Lenovo,Notebook,8,1.65,71648.15000000001,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
274,Toshiba,Notebook,8,2.2,43255.240000000005,0,0,123.83434142318256,Intel Core i7,500,0,Nvidia,Windows
323,HP,Notebook,8,2.1,48049.54,0,1,123.83434142318256,Intel Core i7,1000,0,Intel,Windows
785,MSI,Gaming,16,1.6,100733.57,0,1,193.9492885540245,Intel Core i7,1000,256,Nvidia,Windows
325,Lenovo,Notebook,4,1.44,15554.84,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Windows
552,Dell,Gaming,16,4.42,143775.73,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
598,Dell,2 in 1 Convertible,8,1.34,88960.90000000001,1,0,217.2232031805074,Intel Core i5,0,256,Intel,Windows
670,Microsoft,Ultrabook,8,1.252,99500.3695,1,0,236.3307997565705,Intel Core i7,0,256,Intel,Windows
859,Lenovo,Notebook,4,2.2,24983.63,0,0,174.05705383053478,Intel Core i3,1000,0,Intel,Other
666,Dell,Notebook,8,2.06,50872.850000000006,0,0,174.05705383053478,Intel Core i5,1000,0,Intel,Windows
756,HP,Notebook,8,2.2,58543.73,0,1,174.05705383053478,Intel Core i5,1000,128,Nvidia,Windows
721,HP,2 in 1 Convertible,8,1.58,44565.682,1,1,145.2493027219284,Intel Core i5,0,256,Intel,Windows
780,Dell,Gaming,32,4.42,191175.376,0,1,156.9531814888059,Intel Core i7,1000,1000,Nvidia,Windows
1122,HP,Notebook,8,1.43,80597.51000000001,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
438,Lenovo,Ultrabook,24,1.32,126889.14,0,0,258.599051405366,Intel Core i7,0,512,Intel,Windows
579,Dell,Notebook,8,2.2,39899.7627,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Other
842,HP,Notebook,8,2.63,48475.7,0,0,130.79431790733827,Intel Core i5,1000,0,Nvidia,Windows
1161,MSI,Gaming,16,1.7,94234.63,0,0,193.9492885540245,Intel Core i7,1000,256,Nvidia,Windows
1047,MSI,Gaming,16,3.78,82336.2428,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
963,Toshiba,Ultrabook,8,1.1,95353.3,1,0,217.2232031805074,Intel Core i7,0,512,Intel,Windows
1188,Dell,Ultrabook,8,1.23,58543.73,1,0,340.2619097439025,Intel Core i5,0,256,Intel,Other
321,Lenovo,Notebook,4,2.79,31376.03,0,0,130.79431790733827,Intel Core i5,1000,0,Nvidia,Windows
432,Lenovo,Notebook,4,1.7,31908.730000000003,0,1,193.9492885540245,Intel Core i3,0,128,Intel,Windows
1174,Lenovo,Notebook,8,2.2,37768.43,0,0,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
990,HP,Netbook,8,0.97,101639.16,0,0,217.2232031805074,Other Intel Processor,0,512,Intel,Windows
425,Dell,Gaming,8,2.62,61739.93,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
39,HP,Notebook,8,2.1,46824.33,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
30,Chuwi,Notebook,4,1.89,13050.617300000002,0,0,174.05705383053478,Other Intel Processor,0,0,Intel,Windows
242,Asus,Notebook,8,2.69,47357.030000000006,0,0,156.9531814888059,Intel Core i7,1000,128,Nvidia,Other
1149,Lenovo,2 in 1 Convertible,8,1.27,124598.53,1,1,258.599051405366,Intel Core i7,0,256,Intel,Windows
893,Lenovo,Ultrabook,8,1.32,95832.73,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
136,Lenovo,Notebook,4,1.9,13443.2172,0,0,123.83434142318256,Other Intel Processor,1000,0,Intel,Other
310,Lenovo,Notebook,8,1.1,53216.73,0,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
1211,MSI,Gaming,16,2.43,103822.6973,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
1000,Acer,Gaming,8,2.7,67120.2,0,1,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
976,Lenovo,Notebook,4,1.7,53376.54,0,0,137.98683758583198,Intel Core i5,0,0,Intel,Windows
1150,Lenovo,Notebook,4,1.9,18058.53,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
1292,Lenovo,Notebook,8,2.6,47889.73,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
1160,Lenovo,Ultrabook,8,1.7,79851.73000000001,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
3,Apple,Ultrabook,16,1.83,135169.9615,0,1,264.4763025736697,Intel Core i7,0,512,AMD,Mac
111,Dell,Ultrabook,8,1.23,73459.33,1,0,340.2619097439025,Intel Core i7,0,256,Intel,Windows
704,Lenovo,Notebook,4,1.9,23971.5,0,0,123.83434142318256,Intel Core i3,500,0,Intel,Other
1290,Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
803,Dell,Notebook,8,2.06,93169.23,1,0,348.1141076610696,Intel Core i5,0,256,Nvidia,Windows
965,Dell,Notebook,4,2.25,24803.5774,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
872,Toshiba,Notebook,8,2.0,73938.76000000001,0,1,174.05705383053478,Intel Core i7,0,256,Intel,Windows
376,Lenovo,Netbook,4,1.59,29458.31,0,1,166.53583846565928,Other Intel Processor,0,128,Intel,Windows
570,HP,Workstation,8,3.14,99134.9373,0,0,130.79431790733827,Intel Core i5,500,0,Nvidia,Windows
485,Lenovo,Notebook,8,1.75,55880.23,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
314,Asus,2 in 1 Convertible,2,1.1,14649.25,1,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
1054,Dell,Ultrabook,16,1.2,120070.58,1,0,340.2619097439025,Intel Core i7,0,1000,Intel,Windows
319,Acer,Notebook,4,1.4,25835.95,0,0,166.53583846565928,Other Intel Processor,0,0,Intel,Windows
613,Dell,Notebook,4,2.25,19123.93,0,0,123.83434142318256,Intel Core i3,1000,0,Intel,Other
823,MSI,Gaming,8,2.4,63870.73,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
5,Acer,Notebook,4,2.1,21308.0,0,0,123.83434142318256,AMD Processor,500,0,AMD,Windows
100,HP,Notebook,8,1.91,38301.130000000005,0,0,174.05705383053478,Intel Core i7,0,256,AMD,Windows
424,Dell,Gaming,16,4.42,149102.73,0,1,209.2709086517412,Intel Core i7,1000,256,Nvidia,Windows
745,Acer,Notebook,2,1.68,17579.100000000002,0,0,137.98683758583198,Other Intel Processor,0,0,Intel,Other
597,Lenovo,Notebook,8,1.7,78519.98000000001,0,1,193.9492885540245,Intel Core i5,0,256,Intel,Windows
575,Mediacom,Notebook,4,1.4,13264.23,0,0,193.9492885540245,Other Intel Processor,0,32,Intel,Windows
677,HP,2 in 1 Convertible,8,1.4,26368.65,1,0,166.53583846565928,Other Intel Processor,0,0,Intel,Other
423,Asus,Notebook,8,2.3,31802.19,0,0,174.05705383053478,Intel Core i3,1000,0,Nvidia,Other
953,Asus,2 in 1 Convertible,8,1.2,61739.93,0,0,217.2232031805074,Other Intel Processor,0,0,Intel,Other
1249,Dell,Notebook,4,2.2,17259.48,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
764,Dell,Notebook,4,1.65,45226.23,0,0,145.2493027219284,Intel Core i3,500,0,Intel,Windows
590,Asus,2 in 1 Convertible,8,2.2,39366.53,1,0,123.83434142318256,Intel Core i5,1000,0,Intel,Windows
227,Asus,Notebook,8,2.0,40964.630000000005,0,0,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
477,Lenovo,Notebook,8,1.7,72660.28,0,0,193.9492885540245,Intel Core i5,0,180,Intel,Windows
617,HP,Ultrabook,8,1.84,73992.03,0,0,174.05705383053478,Intel Core i7,0,512,Intel,Windows
1276,Acer,Notebook,4,2.4,15395.03,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Other
522,Dell,Notebook,8,1.64,68171.21710000001,0,0,193.9492885540245,Intel Core i5,0,256,Intel,Windows
66,HP,Notebook,4,1.86,23369.016300000003,0,0,123.83434142318256,Intel Core i3,500,0,AMD,Windows
1195,Lenovo,Notebook,4,1.9,19603.36,0,0,123.83434142318256,Intel Core i3,1000,0,AMD,Other
67,HP,Notebook,4,1.44,12198.83,0,0,137.98683758583198,Other Intel Processor,0,32,Intel,Windows
1084,Dell,Notebook,8,2.18,39952.5,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Windows
211,Asus,Gaming,16,2.9,74950.89,0,0,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
12,Apple,Ultrabook,16,1.83,129977.2019,0,1,264.4763025736697,Intel Core i7,0,256,AMD,Mac
596,Lenovo,2 in 1 Convertible,8,1.37,107871.75,1,1,204.15714584634156,Intel Core i7,0,512,Intel,Windows
755,Lenovo,2 in 1 Convertible,8,1.3,63870.73,1,1,340.2619097439025,Intel Core i5,0,256,Intel,Windows
299,Asus,Ultrabook,16,1.63,78200.36,0,0,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
672,Lenovo,2 in 1 Convertible,8,1.3,55081.18,1,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
888,Acer,Netbook,4,1.25,15821.19,0,1,166.53583846565928,Other Intel Processor,0,0,Intel,Other
1169,MSI,Gaming,8,2.2,44693.530000000006,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Windows
781,Asus,Gaming,16,4.3,125184.5,0,1,156.9531814888059,Intel Core i7,1000,256,Nvidia,Windows
661,Lenovo,Notebook,4,2.2,22320.13,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
887,Asus,Gaming,12,2.2,72974.573,0,0,156.9531814888059,Intel Core i5,1000,128,Nvidia,Windows
1235,HP,Ultrabook,8,1.54,117097.5813,0,0,258.599051405366,Intel Core i7,0,256,Intel,Windows
490,Lenovo,Notebook,8,2.3,53908.7073,0,1,174.05705383053478,Intel Core i5,0,256,Nvidia,Windows
620,HP,Notebook,8,2.31,59875.48,0,0,137.98683758583198,Intel Core i5,0,256,Intel,Windows
798,Lenovo,2 in 1 Convertible,8,1.38,71861.23000000001,1,1,195.3446071767153,Intel Core i7,0,256,Intel,Windows
1216,Lenovo,Notebook,8,2.8,28712.53,0,0,130.79431790733827,Intel Core i5,1000,0,Intel,Other
631,Dell,Gaming,16,2.62,78786.33,0,0,174.05705383053478,Intel Core i7,1000,256,Nvidia,Windows
970,Dell,2 in 1 Convertible,16,1.22,101159.73,1,0,340.2619097439025,Intel Core i7,0,512,Intel,Windows
1301,Asus,Notebook,4,2.2,19656.63,0,0,123.83434142318256,Other Intel Processor,500,0,Intel,Windows
273,Lenovo,2 in 1 Convertible,16,1.36,133121.73,1,0,258.599051405366,Intel Core i7,0,512,Intel,Windows
513,Dell,Notebook,16,2.2,64948.914800000006,0,0,174.05705383053478,Intel Core i7,2000,256,AMD,Windows
362,Lenovo,Notebook,6,2.8,38301.130000000005,0,0,130.79431790733827,Intel Core i5,1000,128,Nvidia,Windows
237,Asus,Notebook,4,2.2,30630.25,0,0,174.05705383053478,AMD Processor,1000,128,AMD,Windows
1193,Dell,2 in 1 Convertible,8,1.6,63870.73,1,1,204.15714584634156,Intel Core i5,0,256,Intel,Windows
839,Asus,Notebook,8,2.3,31429.300000000003,0,0,174.05705383053478,Intel Core i5,128,0,Intel,Windows
2,HP,Notebook,8,1.86,30630.25,0,0,174.05705383053478,Intel Core i5,0,256,Intel,Other
6,Apple,Ultrabook,16,2.04,113996.2019,0,1,264.4763025736697,Intel Core i7,0,0,Intel,Mac
370,Asus,2 in 1 Convertible,12,2.26,58543.73,1,0,174.05705383053478,Intel Core i7,2000,512,Nvidia,Windows
311,Dell,Ultrabook,16,1.21,133121.73,1,1,408.3142916926831,Intel Core i7,0,1000,Intel,Windows
1118,Toshiba,Ultrabook,16,1.05,118579.02,0,0,204.15714584634156,Intel Core i7,0,512,Intel,Windows
809,Lenovo,Notebook,4,2.4,32441.43,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
582,HP,Notebook,4,1.49,38301.130000000005,0,0,204.15714584634156,Intel Core i3,0,128,Intel,Windows
713,Asus,Notebook,4,1.5,15874.46,0,0,193.9492885540245,Other Intel Processor,0,0,Intel,Windows
1013,HP,Ultrabook,8,1.54,100531.6767,0,0,193.9492885540245,Intel Core i7,0,256,Intel,Windows
215,Dell,Ultrabook,8,1.4,49641.2476,0,1,204.15714584634156,Intel Core i7,0,256,AMD,Windows
535,Dell,Notebook,8,1.93,72926.63,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
649,Lenovo,Ultrabook,8,1.36,84379.68000000001,0,1,217.2232031805074,Intel Core i7,0,256,Intel,Windows
27,Dell,Notebook,8,2.2,42616.0,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
1134,Acer,Notebook,4,2.23,32814.32,0,0,174.05705383053478,Intel Core i5,1000,0,Nvidia,Windows
1255,Asus,Gaming,16,4.0,101213.0,0,1,156.9531814888059,Intel Core i7,1000,128,Nvidia,Windows
514,Xiaomi,Notebook,16,1.95,74575.3365,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Other
523,HP,Notebook,4,1.63,36703.03,0,0,123.83434142318256,Intel Core i3,0,128,Intel,Windows
918,Dell,Gaming,16,2.6,71861.23000000001,0,0,174.05705383053478,Intel Core i7,1000,128,Nvidia,Windows
572,HP,Notebook,6,1.95,34572.23,0,1,174.05705383053478,AMD Processor,0,256,AMD,Windows
1143,HP,Workstation,8,2.59,118738.83,0,1,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
861,HP,Notebook,8,1.84,71861.23000000001,0,0,174.05705383053478,Intel Core i5,0,256,AMD,Windows
629,Dell,Notebook,8,2.0,96951.4,0,0,174.05705383053478,Intel Core i7,0,256,Nvidia,Windows
354,Toshiba,Notebook,16,2.4,74737.81,0,1,174.05705383053478,Intel Core i7,0,512,Nvidia,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,129978.8,1,1,258.599051405366,Intel Core i7,0,512,Intel,Windows
643,Asus,Gaming,8,2.5,62272.630000000005,0,1,174.05705383053478,Intel Core i7,1000,0,Nvidia,Other
256,HP,Notebook,8,1.91,23753.093,0,0,123.83434142318256,AMD Processor,0,128,AMD,Windows
